Date,Open,High,Low,Close,Adj Close,Volume
2019-12-31,76.36000061035156,76.75,76.02999877929688,76.26000213623047,73.16236114501953,1655600
2020-01-02,76.56999969482422,77.5,76.27999877929688,77.4800033569336,74.33282470703125,2532300
2020-01-03,76.0,76.51000213623047,75.55999755859375,76.41999816894531,73.31585693359375,2672600
2020-01-06,75.87999725341797,77.08999633789062,75.75,77.05000305175781,73.92027282714844,3787200
2020-01-07,76.54000091552734,77.44999694824219,76.37000274658203,77.23999786376953,74.1025619506836,2497000
2020-01-08,77.11000061035156,77.7699966430664,76.83999633789062,77.51000213623047,74.36160278320312,2554300
2020-01-09,77.76000213623047,77.81999969482422,77.02999877929688,77.80000305175781,74.63981628417969,2309100
2020-01-10,77.94999694824219,77.9800033569336,76.83000183105469,76.94000244140625,73.81474304199219,2628900
2020-01-13,77.1500015258789,77.44000244140625,76.94999694824219,77.38999938964844,74.2464599609375,1964500
2020-01-14,77.2300033569336,77.55999755859375,76.77999877929688,76.87000274658203,73.74758911132812,2280200
2020-01-15,76.87000274658203,77.27999877929688,76.31999969482422,76.66000366210938,73.54612731933594,2368000
2020-01-16,77.08999633789062,77.88999938964844,77.01000213623047,77.87000274658203,74.70697784423828,2438800
2020-01-17,77.83999633789062,78.37999725341797,77.66000366210938,77.77999877929688,74.6206283569336,5008300
2020-01-21,77.43000030517578,77.63999938964844,76.68000030517578,77.25,74.11215209960938,3146300
2020-01-22,77.77999877929688,77.80000305175781,76.87000274658203,77.0199966430664,73.89149475097656,3024300
2020-01-23,76.61000061035156,77.70999908447266,76.02999877929688,77.58999633789062,74.43833923339844,1819600
2020-01-24,77.83000183105469,77.83000183105469,76.2300033569336,76.69999694824219,73.58448791503906,2037700
2020-01-27,75.04000091552734,75.2300033569336,73.7300033569336,73.73999786376953,70.7447280883789,3566000
2020-01-28,74.12000274658203,74.88999938964844,73.5999984741211,74.43000030517578,71.40670013427734,4289700
2020-01-29,74.9800033569336,75.0,73.87000274658203,73.91000366210938,70.90782165527344,3087500
2020-01-30,73.0,73.86000061035156,72.6500015258789,73.83000183105469,70.83106994628906,2659400
2020-01-31,73.30999755859375,73.69999694824219,71.19999694824219,71.62999725341797,68.72042846679688,4309900
2020-02-03,72.0999984741211,73.33999633789062,71.73999786376953,72.5999984741211,69.65103912353516,3933500
