Date,Open,High,Low,Close,Adj Close,Volume
2019-12-31,40.0099983215332,40.220001220703125,39.529998779296875,40.20000076293945,38.5167236328125,10649000
2020-01-02,40.52000045776367,40.720001220703125,40.08000183105469,40.16999816894531,38.487979888916016,9147400
2020-01-03,41.0,41.13999938964844,40.0,40.560001373291016,38.86164855957031,9752000
2020-01-06,40.61000061035156,41.08000183105469,40.189998626708984,40.81999969482422,39.11076354980469,15534100
2020-01-07,40.529998779296875,40.61000061035156,39.72999954223633,40.61000061035156,38.90955352783203,10971700
2020-01-08,40.279998779296875,40.439998626708984,39.310001373291016,39.40999984741211,37.75979995727539,11327600
2020-01-09,39.52000045776367,40.09000015258789,38.72999954223633,39.86000061035156,38.19095993041992,12186000
2020-01-10,39.72999954223633,40.09000015258789,39.5099983215332,39.83000183105469,38.16221618652344,8089700
2020-01-13,39.83000183105469,39.84000015258789,38.970001220703125,39.22999954223633,37.58734130859375,11665600
2020-01-14,38.97999954223633,39.529998779296875,38.38999938964844,39.529998779296875,37.87477493286133,13958700
2020-01-15,39.20000076293945,39.36000061035156,38.13999938964844,38.33000183105469,36.72502136230469,13737700
2020-01-16,38.56999969482422,38.93000030517578,38.349998474121094,38.779998779296875,37.15617752075195,11771100
2020-01-17,39.0099983215332,39.970001220703125,38.18000030517578,38.369998931884766,36.763343811035156,17644600
2020-01-21,37.630001068115234,37.72999954223633,36.88999938964844,36.95000076293945,35.40280532836914,16710200
2020-01-22,36.79999923706055,36.81999969482422,36.22999954223633,36.68000030517578,35.144107818603516,12796800
2020-01-23,36.06999969482422,36.529998779296875,35.56999969482422,36.43000030517578,34.904579162597656,11844000
2020-01-24,36.220001220703125,36.220001220703125,35.349998474121094,35.77000045776367,34.272220611572266,10408600
2020-01-27,34.54999923706055,34.7400016784668,33.869998931884766,33.959999084472656,32.53800582885742,17360600
2020-01-28,34.220001220703125,34.22999954223633,33.4900016784668,33.959999084472656,32.53800582885742,10938000
2020-01-29,34.29999923706055,34.630001068115234,33.720001220703125,33.72999954223633,32.31763458251953,9003800
2020-01-30,33.13999938964844,34.08000183105469,33.0,34.040000915527344,32.61465835571289,10489600
2020-01-31,33.4900016784668,33.86000061035156,33.18000030517578,33.5099983215332,32.106849670410156,16887900
